# B, V
1.698399999999999821e+01 1.599699999999999989e+01
1.486599999999999966e+01 1.403100000000000058e+01
1.592499999999999893e+01 1.535999999999999943e+01
1.578400000000000070e+01 1.483000000000000007e+01
1.390500000000000114e+01 1.351800000000000068e+01
1.126600000000000001e+01 1.099600000000000044e+01
1.320099999999999874e+01 1.296299999999999919e+01
1.550500000000000078e+01 1.504800000000000004e+01
1.193500000000000050e+01 1.150500000000000078e+01
1.328100000000000058e+01 1.287199999999999989e+01
1.504300000000000104e+01 1.457300000000000040e+01
1.643400000000000105e+01 1.556499999999999950e+01
1.706499999999999773e+01 1.619399999999999906e+01
1.575300000000000011e+01 1.519699999999999918e+01
1.417600000000000016e+01 1.343599999999999994e+01
1.603900000000000148e+01 1.531300000000000061e+01
1.286700000000000088e+01 1.241900000000000048e+01
1.560100000000000087e+01 1.508900000000000041e+01
1.418900000000000006e+01 1.368599999999999994e+01
1.592400000000000126e+01 1.534500000000000064e+01
1.490600000000000058e+01 1.443200000000000038e+01
1.500600000000000023e+01 1.445500000000000007e+01
9.169000000000000483e+00 8.766000000000000014e+00
1.572499999999999964e+01 1.513100000000000023e+01
1.019699999999999918e+01 9.641999999999999460e+00
1.330700000000000038e+01 1.271400000000000041e+01
1.347000000000000064e+01 1.295100000000000051e+01
1.246599999999999930e+01 1.200399999999999956e+01
1.666900000000000048e+01 1.589400000000000013e+01
1.673699999999999832e+01 1.590399999999999991e+01
1.507000000000000028e+01 1.441099999999999959e+01
1.624000000000000199e+01 1.547400000000000020e+01
1.524499999999999922e+01 1.460999999999999943e+01
1.553299999999999947e+01 1.483099999999999952e+01
1.647100000000000009e+01 1.550000000000000000e+01
1.576600000000000001e+01 1.484600000000000009e+01
1.694999999999999929e+01 1.612699999999999889e+01
1.495400000000000063e+01 1.436700000000000088e+01
1.651000000000000156e+01 1.561200000000000010e+01
1.542400000000000126e+01 1.485800000000000054e+01
1.623999999999999844e+01 1.521799999999999997e+01
1.680199999999999960e+01 1.573799999999999955e+01
1.373200000000000109e+01 1.310100000000000087e+01
1.674699999999999989e+01 1.567699999999999960e+01
1.612900000000000134e+01 1.509299999999999997e+01
1.553400000000000070e+01 1.483000000000000007e+01
1.468100000000000094e+01 1.383000000000000007e+01
1.596400000000000041e+01 1.494400000000000084e+01
1.532600000000000051e+01 1.474900000000000055e+01
1.617900000000000205e+01 1.550200000000000067e+01
1.664600000000000080e+01 1.586299999999999955e+01
1.563000000000000078e+01 1.505300000000000082e+01
1.504299999999999926e+01 1.452699999999999925e+01
1.426999999999999957e+01 1.372499999999999964e+01
1.128699999999999903e+01 1.087599999999999945e+01
1.657900000000000063e+01 1.584299999999999997e+01
1.205000000000000071e+01 1.153200000000000003e+01
1.538700000000000045e+01 1.385200000000000031e+01
1.680000000000000071e+01 1.598700000000000010e+01
1.652799999999999869e+01 1.579400000000000048e+01
1.694599999999999795e+01 1.591099999999999959e+01
1.551499999999999879e+01 1.493099999999999916e+01
1.395800000000000018e+01 1.341600000000000037e+01
1.634100000000000108e+01 1.564799999999999969e+01
1.630499999999999972e+01 1.548199999999999932e+01
1.514100000000000001e+01 1.455000000000000071e+01
1.396899999999999942e+01 1.347199999999999953e+01
1.656099999999999994e+01 1.580199999999999960e+01
1.569800000000000040e+01 1.501900000000000013e+01
1.463600000000000101e+01 1.400500000000000078e+01
1.662899999999999778e+01 1.582799999999999940e+01
1.664900000000000091e+01 1.584399999999999942e+01
1.546500000000000163e+01 1.471000000000000085e+01
1.617999999999999972e+01 1.533500000000000085e+01
1.606700000000000017e+01 1.535599999999999987e+01
1.376099999999999923e+01 1.301900000000000013e+01
1.558100000000000129e+01 1.497300000000000075e+01
1.685799999999999699e+01 1.611499999999999844e+01
1.533300000000000018e+01 1.435800000000000054e+01
1.496799999999999997e+01 1.439499999999999957e+01
1.582799999999999940e+01 1.478200000000000003e+01
1.626699999999999946e+01 1.517099999999999937e+01
7.684000000000000163e+00 6.977000000000000313e+00
1.596599999999999930e+01 1.497899999999999920e+01
1.289100000000000001e+01 1.240399999999999991e+01
1.556800000000000139e+01 1.489000000000000057e+01
1.600799999999999912e+01 1.518999999999999950e+01
1.456299999999999883e+01 1.395899999999999963e+01
1.653500000000000014e+01 1.575000000000000000e+01
1.288700000000000045e+01 1.235299999999999976e+01
1.517600000000000016e+01 1.402800000000000047e+01
1.568900000000000006e+01 1.507699999999999996e+01
1.093500000000000050e+01 1.049099999999999966e+01
1.595899999999999963e+01 1.445199999999999996e+01
1.571000000000000085e+01 1.412500000000000000e+01
1.603299999999999770e+01 1.507199999999999918e+01
1.642699999999999960e+01 1.538799999999999990e+01
1.564299999999999891e+01 1.499499999999999922e+01
1.554100000000000037e+01 1.494400000000000084e+01
1.556099999999999994e+01 1.486400000000000077e+01
1.672599999999999909e+01 1.576200000000000045e+01
1.582999999999999829e+01 1.508799999999999919e+01
1.555100000000000016e+01 1.491300000000000026e+01
1.666999999999999815e+01 1.590199999999999925e+01
1.435800000000000054e+01 1.368900000000000006e+01
1.469700000000000095e+01 1.410500000000000043e+01
1.567900000000000027e+01 1.499399999999999977e+01
1.629899999999999949e+01 1.543800000000000061e+01
1.560999999999999943e+01 1.499699999999999989e+01
1.411800000000000033e+01 1.329199999999999982e+01
1.677700000000000102e+01 1.608699999999999974e+01
1.655100000000000193e+01 1.558200000000000074e+01
1.517099999999999937e+01 1.455599999999999916e+01
1.684100000000000108e+01 1.581499999999999950e+01
1.598099999999999987e+01 1.536500000000000021e+01
1.504300000000000104e+01 1.377100000000000080e+01
1.297100000000000009e+01 1.250600000000000023e+01
1.647100000000000009e+01 1.539600000000000080e+01
1.606800000000000139e+01 1.506700000000000017e+01
1.532399999999999984e+01 1.474399999999999977e+01
1.553299999999999947e+01 1.379199999999999982e+01
1.240600000000000058e+01 1.194500000000000028e+01
1.432100000000000151e+01 1.394400000000000084e+01
1.458399999999999963e+01 1.401399999999999935e+01
1.662699999999999889e+01 1.563799999999999990e+01
1.315200000000000102e+01 1.270800000000000018e+01
1.687500000000000000e+01 1.583399999999999963e+01
9.696999999999999176e+00 9.269999999999999574e+00
1.288400000000000034e+01 1.216099999999999959e+01
1.655000000000000071e+01 1.565099999999999980e+01
1.562400000000000055e+01 1.473000000000000043e+01
1.589499999999999957e+01 1.530100000000000016e+01
1.582300000000000040e+01 1.517399999999999949e+01
1.591999999999999993e+01 1.482699999999999996e+01
1.493299999999999983e+01 1.409900000000000020e+01
1.650900000000000034e+01 1.544999999999999929e+01
1.631500000000000128e+01 1.537400000000000055e+01
1.455899999999999928e+01 1.379499999999999993e+01
1.691999999999999815e+01 1.607999999999999829e+01
1.651200000000000045e+01 1.566099999999999959e+01
1.532600000000000051e+01 1.448399999999999999e+01
1.489200000000000124e+01 1.404400000000000048e+01
1.438799999999999990e+01 1.362599999999999945e+01
1.598199999999999932e+01 1.501999999999999957e+01
1.586800000000000033e+01 1.523000000000000043e+01
1.643100000000000094e+01 1.541999999999999993e+01
1.540200000000000102e+01 1.486700000000000088e+01
1.399099999999999966e+01 1.347799999999999976e+01
1.396100000000000030e+01 1.353200000000000003e+01
1.634400000000000119e+01 1.542099999999999937e+01
1.326600000000000001e+01 1.290199999999999925e+01
1.480599999999999916e+01 1.339799999999999969e+01
1.648600000000000065e+01 1.580799999999999983e+01
1.533000000000000007e+01 1.458500000000000085e+01
1.460999999999999943e+01 1.399799999999999933e+01
1.642099999999999937e+01 1.542800000000000082e+01
1.406299999999999883e+01 1.364499999999999957e+01
1.261899999999999977e+01 1.222100000000000009e+01
1.429299999999999926e+01 1.360899999999999999e+01
1.605399999999999849e+01 1.446299999999999919e+01
1.627599999999999980e+01 1.553299999999999947e+01
1.603300000000000125e+01 1.542800000000000082e+01
1.629200000000000159e+01 1.554700000000000060e+01
1.483099999999999952e+01 1.418599999999999994e+01
1.612800000000000011e+01 1.468900000000000006e+01
1.609699999999999775e+01 1.543099999999999916e+01
1.568299999999999983e+01 1.509999999999999964e+01
1.506000000000000050e+01 1.439000000000000057e+01
1.312599999999999945e+01 1.239100000000000001e+01
1.426800000000000068e+01 1.383500000000000085e+01
1.419500000000000028e+01 1.372700000000000031e+01
1.560699999999999932e+01 1.506199999999999939e+01
1.689699999999999847e+01 1.627899999999999991e+01
1.198100000000000165e+01 1.086700000000000088e+01
1.585800000000000054e+01 1.525699999999999967e+01
1.592600000000000016e+01 1.535100000000000087e+01
1.394599999999999973e+01 1.339899999999999913e+01
1.497299999999999898e+01 1.445899999999999963e+01
1.594899999999999984e+01 1.525799999999999912e+01
1.472899999999999920e+01 1.420199999999999996e+01
1.616799999999999926e+01 1.519800000000000040e+01
1.621000000000000085e+01 1.523300000000000054e+01
1.555299999999999905e+01 1.485299999999999976e+01
1.590499999999999936e+01 1.439899999999999913e+01
1.550800000000000090e+01 1.457600000000000051e+01
1.267299999999999827e+01 1.230599999999999916e+01
1.610399999999999920e+01 1.506700000000000017e+01
1.617999999999999972e+01 1.525500000000000078e+01
1.504199999999999982e+01 1.353899999999999970e+01
1.651599999999999824e+01 1.546799999999999997e+01
1.653699999999999903e+01 1.575099999999999945e+01
1.631499999999999773e+01 1.565199999999999925e+01
1.319900000000000162e+01 1.283500000000000085e+01
1.403400000000000070e+01 1.352800000000000047e+01
1.649500000000000099e+01 1.558699999999999974e+01
1.505200000000000138e+01 1.460800000000000054e+01
1.556200000000000117e+01 1.494800000000000040e+01
1.288799999999999990e+01 1.248300000000000054e+01
1.605000000000000071e+01 1.544999999999999929e+01
1.696300000000000097e+01 1.611100000000000065e+01
1.708500000000000085e+01 1.620899999999999963e+01
1.590300000000000047e+01 1.534200000000000053e+01
1.555700000000000038e+01 1.467200000000000060e+01
1.460800000000000054e+01 1.411700000000000088e+01
1.535399999999999920e+01 1.441699999999999982e+01
1.571499999999999986e+01 1.517399999999999949e+01
1.650499999999999901e+01 1.544999999999999929e+01
1.682000000000000028e+01 1.593699999999999939e+01
1.524099999999999966e+01 1.469899999999999984e+01
1.703500000000000014e+01 1.617899999999999849e+01
1.372700000000000031e+01 1.334800000000000075e+01
9.970000000000000639e+00 9.637000000000000455e+00
1.230599999999999916e+01 1.198199999999999932e+01
1.466000000000000014e+01 1.419299999999999962e+01
1.477999999999999936e+01 1.435299999999999976e+01
1.525800000000000090e+01 1.474900000000000055e+01
1.502099999999999902e+01 1.449399999999999977e+01
1.683300000000000196e+01 1.585500000000000043e+01
1.654100000000000037e+01 1.561500000000000021e+01
1.617899999999999849e+01 1.557699999999999996e+01
1.670500000000000185e+01 1.598000000000000043e+01
1.667000000000000171e+01 1.567800000000000082e+01
1.561899999999999977e+01 1.417300000000000004e+01
1.413400000000000034e+01 1.355799999999999983e+01
1.454699999999999882e+01 1.374799999999999933e+01
1.525399999999999956e+01 1.438799999999999990e+01
1.627100000000000080e+01 1.486299999999999955e+01
8.543000000000001037e+00 8.320000000000000284e+00
1.638700000000000045e+01 1.537400000000000055e+01
1.521600000000000108e+01 1.472400000000000020e+01
1.321799999999999997e+01 1.268800000000000061e+01
1.567600000000000016e+01 1.471199999999999974e+01
1.660999999999999943e+01 1.560100000000000087e+01
1.543299999999999983e+01 1.449000000000000021e+01
1.567500000000000071e+01 1.493800000000000061e+01
1.608000000000000185e+01 1.510100000000000087e+01
1.547499999999999964e+01 1.475600000000000023e+01
1.577599999999999980e+01 1.494999999999999929e+01
1.456400000000000006e+01 1.408699999999999974e+01
1.308499999999999908e+01 1.272199999999999953e+01
1.611700000000000088e+01 1.546499999999999986e+01
1.642399999999999949e+01 1.536999999999999922e+01
1.588499999999999979e+01 1.526399999999999935e+01
1.375200000000000067e+01 1.331700000000000017e+01
1.491999999999999993e+01 1.440700000000000003e+01
1.595899999999999963e+01 1.505799999999999983e+01
1.193599999999999994e+01 1.162800000000000011e+01
1.278599999999999959e+01 1.241000000000000014e+01
1.555699999999999861e+01 1.417399999999999949e+01
1.409099999999999930e+01 1.352599999999999980e+01
1.643299999999999983e+01 1.567900000000000027e+01
1.586800000000000033e+01 1.515000000000000036e+01
1.624000000000000199e+01 1.553400000000000070e+01
1.497400000000000020e+01 1.398099999999999987e+01
1.591900000000000048e+01 1.443999999999999950e+01
1.398900000000000077e+01 1.322100000000000009e+01
1.439300000000000068e+01 1.401299999999999990e+01
1.615200000000000102e+01 1.496700000000000053e+01
1.485399999999999920e+01 1.439899999999999913e+01
1.516600000000000037e+01 1.469800000000000040e+01
1.600900000000000034e+01 1.488100000000000023e+01
1.553800000000000026e+01 1.465600000000000058e+01
1.683999999999999986e+01 1.607600000000000051e+01
1.332099999999999973e+01 1.292399999999999949e+01
1.548100000000000165e+01 1.399200000000000088e+01
1.485899999999999999e+01 1.437299999999999933e+01
1.599300000000000033e+01 1.512199999999999989e+01
1.424300000000000033e+01 1.337100000000000044e+01
1.613100000000000023e+01 1.563599999999999923e+01
1.346100000000000030e+01 1.296400000000000041e+01
1.590000000000000036e+01 1.495700000000000074e+01
1.471499999999999986e+01 1.382000000000000028e+01
1.661799999999999855e+01 1.567399999999999949e+01
1.579100000000000037e+01 1.482000000000000028e+01
1.669399999999999906e+01 1.591900000000000048e+01
1.405400000000000027e+01 1.359200000000000053e+01
1.395500000000000007e+01 1.338899999999999935e+01
1.203000000000000114e+01 1.160500000000000043e+01
1.526999999999999957e+01 1.438799999999999990e+01
1.617000000000000171e+01 1.515000000000000036e+01
1.598399999999999999e+01 1.538199999999999967e+01
1.621300000000000097e+01 1.532000000000000028e+01
1.643999999999999773e+01 1.568099999999999916e+01
1.331000000000000050e+01 1.298300000000000054e+01
1.583600000000000030e+01 1.496799999999999997e+01
1.565500000000000114e+01 1.511700000000000088e+01
1.554399999999999871e+01 1.480599999999999916e+01
1.586599999999999966e+01 1.532199999999999918e+01
1.521799999999999997e+01 1.431400000000000006e+01
1.648499999999999943e+01 1.559900000000000020e+01
1.472599999999999909e+01 1.414199999999999946e+01
1.664199999999999946e+01 1.558500000000000085e+01
1.685699999999999932e+01 1.617099999999999937e+01
1.524600000000000044e+01 1.419500000000000028e+01
1.577399999999999913e+01 1.489199999999999946e+01
1.649500000000000099e+01 1.553800000000000026e+01
1.659799999999999898e+01 1.563299999999999912e+01
1.636500000000000199e+01 1.550900000000000034e+01
1.616600000000000037e+01 1.551800000000000068e+01
1.554599999999999937e+01 1.489700000000000024e+01
1.506199999999999939e+01 1.452399999999999913e+01
1.642000000000000171e+01 1.535899999999999999e+01
1.431900000000000084e+01 1.378400000000000070e+01
1.653000000000000114e+01 1.568699999999999939e+01
1.419999999999999929e+01 1.368099999999999916e+01
1.620400000000000063e+01 1.527899999999999991e+01
1.549600000000000044e+01 1.460299999999999976e+01
1.309100000000000108e+01 1.266200000000000081e+01
1.356899999999999906e+01 1.300399999999999956e+01
1.647299999999999898e+01 1.566399999999999970e+01
1.355799999999999983e+01 1.296799999999999997e+01
1.565099999999999980e+01 1.419999999999999929e+01
1.673699999999999832e+01 1.603999999999999915e+01
1.666300000000000026e+01 1.585699999999999932e+01
1.501899999999999835e+01 1.413299999999999912e+01
1.653300000000000125e+01 1.552200000000000024e+01
1.590700000000000003e+01 1.530799999999999983e+01
1.066199999999999903e+01 1.032099999999999973e+01
1.609299999999999997e+01 1.515300000000000047e+01
1.676800000000000068e+01 1.576600000000000001e+01
1.667200000000000060e+01 1.592099999999999937e+01
1.559400000000000119e+01 1.406900000000000084e+01
1.618900000000000006e+01 1.543699999999999939e+01
1.496499999999999986e+01 1.447000000000000064e+01
1.611599999999999966e+01 1.513299999999999912e+01
1.613199999999999790e+01 1.548499999999999943e+01
1.532900000000000063e+01 1.458200000000000074e+01
1.591000000000000014e+01 1.529400000000000048e+01
1.639300000000000068e+01 1.555000000000000071e+01
1.517899999999999849e+01 1.457499999999999929e+01
1.170199999999999996e+01 1.128100000000000058e+01
1.561100000000000065e+01 1.505300000000000082e+01
1.542100000000000115e+01 1.485100000000000087e+01
1.629200000000000159e+01 1.538000000000000078e+01
1.003800000000000026e+01 9.640000000000000568e+00
1.605499999999999972e+01 1.537899999999999956e+01
1.573000000000000043e+01 1.515000000000000036e+01
1.652799999999999869e+01 1.567699999999999960e+01
1.611199999999999832e+01 1.515799999999999947e+01
1.404499999999999993e+01 1.331799999999999962e+01
1.470500000000000007e+01 1.395800000000000018e+01
1.310300000000000153e+01 1.222300000000000075e+01
1.530799999999999983e+01 1.427100000000000080e+01
1.630999999999999872e+01 1.563100000000000023e+01
1.587099999999999866e+01 1.521599999999999930e+01
1.552200000000000024e+01 1.496400000000000041e+01
1.638100000000000023e+01 1.567200000000000060e+01
1.654400000000000048e+01 1.560100000000000087e+01
1.631200000000000117e+01 1.572700000000000031e+01
1.016699999999999982e+01 9.846000000000000085e+00
1.553500000000000014e+01 1.500000000000000000e+01
1.564900000000000091e+01 1.510500000000000043e+01
1.597799999999999976e+01 1.465799999999999947e+01
1.646799999999999997e+01 1.579499999999999993e+01
1.499800000000000111e+01 1.410800000000000054e+01
1.394899999999999984e+01 1.318099999999999916e+01
1.490600000000000058e+01 1.400200000000000067e+01
1.565899999999999892e+01 1.476099999999999923e+01
1.673999999999999844e+01 1.607499999999999929e+01
1.664799999999999969e+01 1.594299999999999962e+01
1.647599999999999909e+01 1.563299999999999912e+01
1.603399999999999892e+01 1.517099999999999937e+01
1.431799999999999962e+01 1.370899999999999963e+01
1.592900000000000027e+01 1.499399999999999977e+01
1.575999999999999979e+01 1.523300000000000054e+01
1.498200000000000109e+01 1.370700000000000074e+01
1.384900000000000020e+01 1.310100000000000087e+01
1.595699999999999896e+01 1.529599999999999937e+01
1.464400000000000013e+01 1.374600000000000044e+01
1.652799999999999869e+01 1.545899999999999963e+01
1.613100000000000023e+01 1.540300000000000047e+01
1.583300000000000018e+01 1.481799999999999962e+01
1.393900000000000006e+01 1.355700000000000038e+01
1.628699999999999903e+01 1.529100000000000037e+01
1.640200000000000102e+01 1.522700000000000031e+01
1.562000000000000099e+01 1.469500000000000028e+01
1.597200000000000131e+01 1.508900000000000041e+01
1.658500000000000085e+01 1.574300000000000033e+01
1.459299999999999997e+01 1.411299999999999955e+01
1.413900000000000112e+01 1.323900000000000077e+01
1.654100000000000037e+01 1.555499999999999972e+01
1.624900000000000233e+01 1.532900000000000063e+01
1.532200000000000095e+01 1.476500000000000057e+01
1.493500000000000050e+01 1.359200000000000053e+01
1.611499999999999844e+01 1.538299999999999912e+01
1.040799999999999947e+01 1.013299999999999912e+01
1.657700000000000173e+01 1.568500000000000050e+01
1.553800000000000026e+01 1.473000000000000043e+01
1.603099999999999881e+01 1.499600000000000044e+01
1.640899999999999892e+01 1.539100000000000001e+01
1.201099999999999923e+01 1.162199999999999989e+01
1.582899999999999885e+01 1.487899999999999956e+01
1.640399999999999991e+01 1.572700000000000031e+01
1.437999999999999901e+01 1.397199999999999953e+01
1.624399999999999977e+01 1.530899999999999928e+01
1.670100000000000051e+01 1.595199999999999996e+01
1.583000000000000007e+01 1.502500000000000036e+01
1.568299999999999983e+01 1.464600000000000080e+01
1.653699999999999903e+01 1.556499999999999950e+01
1.226799999999999891e+01 1.168999999999999950e+01
1.260199999999999854e+01 1.136999999999999922e+01
1.345599999999999952e+01 1.310899999999999999e+01
1.579700000000000060e+01 1.513799999999999990e+01
1.463799999999999990e+01 1.402500000000000036e+01
1.547599999999999909e+01 1.462199999999999989e+01
1.604299999999999926e+01 1.492200000000000060e+01
1.593399999999999928e+01 1.504899999999999949e+01
1.393299999999999983e+01 1.346499999999999986e+01
1.604100000000000037e+01 1.548199999999999932e+01
1.553599999999999959e+01 1.451299999999999990e+01
1.273799999999999955e+01 1.195199999999999996e+01
1.581799999999999962e+01 1.486899999999999977e+01
1.571199999999999974e+01 1.515399999999999991e+01
1.570300000000000118e+01 1.479100000000000037e+01
1.550899999999999856e+01 1.481199999999999939e+01
1.377299999999999969e+01 1.335599999999999987e+01
1.487999999999999901e+01 1.438299999999999912e+01
1.637500000000000000e+01 1.531000000000000050e+01
1.512100000000000044e+01 1.333000000000000007e+01
1.544899999999999984e+01 1.394500000000000028e+01
1.504700000000000060e+01 1.414000000000000057e+01
1.524099999999999966e+01 1.455899999999999928e+01
1.631700000000000017e+01 1.532699999999999996e+01
1.628600000000000136e+01 1.547400000000000020e+01
1.555299999999999905e+01 1.440199999999999925e+01
1.489199999999999946e+01 1.421100000000000030e+01
1.324600000000000044e+01 1.247400000000000020e+01
1.232399999999999984e+01 1.188799999999999990e+01
1.477099999999999902e+01 1.390099999999999980e+01
1.496299999999999919e+01 1.418599999999999994e+01
1.602299999999999969e+01 1.521599999999999930e+01
1.619000000000000128e+01 1.492800000000000082e+01
1.144299999999999962e+01 1.068999999999999950e+01
1.557799999999999940e+01 1.486200000000000010e+01
1.561699999999999910e+01 1.402999999999999936e+01
1.465800000000000125e+01 1.383900000000000041e+01
1.584699999999999953e+01 1.489899999999999913e+01
1.529299999999999926e+01 1.446799999999999997e+01
1.651399999999999935e+01 1.546000000000000085e+01
1.569800000000000040e+01 1.469299999999999962e+01
1.544399999999999906e+01 1.382199999999999918e+01
1.340900000000000070e+01 1.287400000000000055e+01
1.554499999999999993e+01 1.467200000000000060e+01
1.558099999999999952e+01 1.468599999999999994e+01
1.535699999999999932e+01 1.445899999999999963e+01
1.550100000000000122e+01 1.445700000000000074e+01
1.558699999999999974e+01 1.467900000000000027e+01
1.591199999999999903e+01 1.504199999999999982e+01
1.524900000000000055e+01 1.461400000000000077e+01
1.291399999999999970e+01 1.227399999999999913e+01
1.650900000000000034e+01 1.546700000000000053e+01
1.667800000000000082e+01 1.576299999999999990e+01
1.351800000000000068e+01 1.301900000000000013e+01
1.243099999999999916e+01 1.202599999999999980e+01
1.559500000000000064e+01 1.490900000000000070e+01
1.210400000000000098e+01 1.168200000000000038e+01
1.650199999999999889e+01 1.577200000000000024e+01
1.609299999999999997e+01 1.543500000000000050e+01
1.006300000000000061e+01 9.740000000000000213e+00
1.677700000000000102e+01 1.580400000000000027e+01
1.499599999999999866e+01 1.434699999999999953e+01
1.378700000000000081e+01 1.331900000000000084e+01
1.661299999999999955e+01 1.570199999999999996e+01
1.667699999999999960e+01 1.590600000000000058e+01
1.591200000000000081e+01 1.529700000000000060e+01
1.601500000000000057e+01 1.528700000000000081e+01
1.051399999999999935e+01 9.971999999999999531e+00
1.463299999999999912e+01 1.410999999999999943e+01
1.599400000000000155e+01 1.531900000000000084e+01
1.441400000000000148e+01 1.387700000000000067e+01
1.675499999999999901e+01 1.591000000000000014e+01
1.189100000000000001e+01 1.147000000000000064e+01
1.656400000000000006e+01 1.584099999999999930e+01
1.163199999999999967e+01 1.125900000000000034e+01
1.156900000000000084e+01 1.097600000000000087e+01
1.672700000000000031e+01 1.579400000000000048e+01
9.875000000000000000e+00 9.461000000000000298e+00
1.607600000000000051e+01 1.462899999999999956e+01
1.484699999999999953e+01 1.391699999999999982e+01
1.563199999999999967e+01 1.504599999999999937e+01
1.623400000000000176e+01 1.556600000000000072e+01
1.615700000000000003e+01 1.512199999999999989e+01
1.584600000000000009e+01 1.483799999999999919e+01
1.417199999999999882e+01 1.331499999999999950e+01
1.395500000000000007e+01 1.327899999999999991e+01
1.548499999999999943e+01 1.453299999999999947e+01
1.415499999999999936e+01 1.360999999999999943e+01
1.648499999999999943e+01 1.542999999999999972e+01
1.544800000000000040e+01 1.468299999999999983e+01
1.529599999999999937e+01 1.448199999999999932e+01
1.651800000000000068e+01 1.553200000000000003e+01
1.272500000000000142e+01 1.222300000000000075e+01
1.615099999999999980e+01 1.540300000000000047e+01
1.589999999999999858e+01 1.482199999999999918e+01
1.618199999999999861e+01 1.521899999999999942e+01
1.272799999999999976e+01 1.182099999999999973e+01
1.578599999999999959e+01 1.477200000000000024e+01
1.576100000000000101e+01 1.414300000000000068e+01
1.487399999999999878e+01 1.391499999999999915e+01
1.310100000000000087e+01 1.265000000000000036e+01
1.513200000000000145e+01 1.461400000000000077e+01
1.541699999999999982e+01 1.490300000000000047e+01
1.602899999999999991e+01 1.530400000000000027e+01
1.554800000000000004e+01 1.480000000000000071e+01
1.621900000000000119e+01 1.525300000000000011e+01
1.405300000000000082e+01 1.315300000000000047e+01
1.585700000000000109e+01 1.492200000000000060e+01
1.528300000000000125e+01 1.434800000000000075e+01
1.512500000000000000e+01 1.403500000000000014e+01
1.557399999999999984e+01 1.497899999999999920e+01
1.644600000000000151e+01 1.575200000000000067e+01
1.492500000000000071e+01 1.410899999999999999e+01
1.570700000000000074e+01 1.479400000000000048e+01
1.369800000000000040e+01 1.278500000000000014e+01
1.637199999999999989e+01 1.571000000000000085e+01
1.544899999999999984e+01 1.459200000000000053e+01
1.123200000000000109e+01 1.072300000000000075e+01
1.313299999999999912e+01 1.215700000000000003e+01
1.123700000000000010e+01 1.094999999999999929e+01
1.247400000000000020e+01 1.205199999999999960e+01
1.269800000000000040e+01 1.139700000000000024e+01
1.056300000000000061e+01 1.022300000000000075e+01
1.302699999999999925e+01 1.265799999999999947e+01
1.517600000000000016e+01 1.463100000000000023e+01
1.574000000000000021e+01 1.501800000000000068e+01
1.554699999999999882e+01 1.458799999999999919e+01
1.685000000000000142e+01 1.619600000000000151e+01
1.645899999999999963e+01 1.570299999999999940e+01
1.588000000000000078e+01 1.501200000000000045e+01
1.616099999999999781e+01 1.519999999999999929e+01
1.642900000000000205e+01 1.565600000000000058e+01
1.582399999999999984e+01 1.479199999999999982e+01
1.580700000000000038e+01 1.425699999999999967e+01
1.621499999999999986e+01 1.528100000000000058e+01
1.566200000000000081e+01 1.495500000000000007e+01
1.413799999999999990e+01 1.357499999999999929e+01
1.638899999999999935e+01 1.541300000000000026e+01
1.111300000000000132e+01 1.051800000000000068e+01
1.641099999999999781e+01 1.567399999999999949e+01
1.050099999999999945e+01 9.840999999999999304e+00
1.472100000000000009e+01 1.383200000000000074e+01
1.200300000000000011e+01 1.135800000000000054e+01
1.567600000000000016e+01 1.474000000000000021e+01
1.545199999999999996e+01 1.424799999999999933e+01
1.588900000000000112e+01 1.518200000000000038e+01
1.655199999999999960e+01 1.575900000000000034e+01
1.633800000000000097e+01 1.534500000000000064e+01
1.574300000000000033e+01 1.501299999999999990e+01
1.665899999999999892e+01 1.559399999999999942e+01
1.634999999999999787e+01 1.563599999999999923e+01
1.428899999999999970e+01 1.387899999999999956e+01
1.406600000000000072e+01 1.358000000000000007e+01
1.625000000000000000e+01 1.519400000000000084e+01
1.614199999999999946e+01 1.526299999999999990e+01
1.635300000000000153e+01 1.572000000000000064e+01
1.421799999999999997e+01 1.368699999999999939e+01
1.628800000000000026e+01 1.558699999999999974e+01
1.603500000000000014e+01 1.536999999999999922e+01
1.611899999999999977e+01 1.535999999999999943e+01
1.549600000000000044e+01 1.436100000000000065e+01
1.574399999999999977e+01 1.510899999999999999e+01
1.626500000000000057e+01 1.526299999999999990e+01
1.422700000000000031e+01 1.374300000000000033e+01
1.531000000000000050e+01 1.394200000000000017e+01
1.634400000000000119e+01 1.563799999999999990e+01
1.382600000000000051e+01 1.336500000000000021e+01
1.474200000000000088e+01 1.402800000000000047e+01
1.427599999999999980e+01 1.342699999999999960e+01
1.586200000000000010e+01 1.522400000000000020e+01
1.576699999999999946e+01 1.422499999999999964e+01
1.657199999999999918e+01 1.582300000000000040e+01
1.369899999999999984e+01 1.304800000000000004e+01
1.632000000000000028e+01 1.535399999999999920e+01
1.581099999999999994e+01 1.531700000000000017e+01
1.614499999999999957e+01 1.550300000000000011e+01
1.091000000000000014e+01 1.067500000000000071e+01
1.376299999999999990e+01 1.347899999999999920e+01
1.321999999999999886e+01 1.249499999999999922e+01
1.439300000000000068e+01 1.398900000000000077e+01
1.574699999999999989e+01 1.521299999999999919e+01
1.570500000000000007e+01 1.422700000000000031e+01
1.603399999999999892e+01 1.538199999999999967e+01
1.192000000000000171e+01 1.166200000000000081e+01
