ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,bp_rp,teff_val,lum_val
290.7620197668134,44.55334375668375,0.32135679050946425,0.05558436345261675,-4.013589018497873,-2.878869950656984,16.54458,16.89468,115.21719,16.007034,313.44458,0.8876457,5445.85,
290.15466722320883,44.45612242446005,0.44305859920448154,0.030353034711178128,-3.9128440227232746,-3.0536433784947072,10.309386,11.629183,161.5129,9.206615,374.8871,2.4225674,3744.0,565.34564
290.69452715448676,44.41050546269458,0.7319983439854617,0.04607035080444188,-6.932549963525977,-11.482958204830563,16.37409,16.89495,213.25711,15.72521,463.66577,1.1697407,4995.1523,0.4332215
289.88190843805336,44.285170491780036,0.44318476241433125,0.026901287894171188,-0.1680910027947092,1.1699676405299768,15.45687,15.852638,325.3644,14.895352,662.3576,0.9572859,5355.5,2.587122
289.8888834644485,44.61746792401318,1.0100220799814412,0.055314913041387845,3.04885919365752,-12.843570041691791,16.759678,17.36738,122.09736,16.024395,201.93423,1.3429852,4910.6,0.1626586
290.7011632069718,44.53513438937171,0.28393923011748795,0.025259952333544722,-1.778257313985818,-6.797779048656427,12.721618,13.316202,777.8355,12.005523,1126.4521,1.3106794,4891.7866,85.25542
290.6904228922872,44.62465730807058,0.5512614223809218,0.06142827414327187,-8.619292989397135,16.54078309439788,16.669857,17.04075,84.50875,16.106112,411.20782,0.934639,5355.575,0.5471069
290.77733908214435,44.61880318599303,0.17696879444718414,0.05932391638077308,-3.101105288999851,-6.715345801086524,16.572563,17.052462,127.102745,15.889974,110.698135,1.162488,4913.8174,
289.75118184367886,44.355742867970065,0.4938755389127888,0.0619239936700329,-7.7218012274108885,-6.358930112449808,16.909676,17.329676,116.40009,16.347345,215.47151,0.9823303,5363.6665,0.54597914
290.6309283878569,44.50290733227637,0.35999913690833274,0.024723478701782677,-4.9851327468339965,-10.408704424431686,12.415533,13.077114,1080.6763,11.656401,1665.3922,1.4207134,4629.7734,75.95599
290.75434194711374,44.55200186541713,1.0821983585741548,0.025591584260407908,1.236598454210819,-1.2934360567298613,12.725383,12.987015,797.2396,12.310489,1585.2598,0.67652607,6475.5,5.0602417
289.8224323286639,44.16542976521642,0.39605922151815454,0.06040858073674216,-1.2790922126925213,-7.099419652665462,17.059044,17.431854,156.65887,16.481144,155.54573,0.9507103,5299.2227,
289.8631527585338,44.126432752665686,2.219442817890727,0.023102196187873347,10.090548859097698,5.4422489083577545,15.096025,15.744336,385.36343,14.331299,792.9799,1.4130373,4836.0,0.15891974
289.86590568745754,44.298214722990224,0.7379998373352706,0.03906745645405197,-1.6058794452919583,-8.004633740858457,16.265963,16.720858,234.00171,15.659115,359.32944,1.0617428,5125.43,0.45879102
289.8777811165151,44.65969427885504,0.40225054257603887,0.04848836161375259,0.22483443615108323,-7.277026330864317,16.575401,17.016588,159.47652,15.989229,328.74957,1.027359,5077.3335,1.1718681
289.75776650863776,43.93760343735525,0.3132444698395435,0.06264568581009686,-3.0685923053586803,-5.5968429585934825,17.049915,17.4679,102.4577,16.475323,173.53467,0.9925766,5338.6665,
289.8216148287857,44.09646594772941,0.4704680814174541,0.051769916753887306,-14.095365647692223,-8.270088270440578,16.85327,17.214846,183.27052,16.329681,302.81644,0.88516426,5842.915,0.6079232
290.4554976329691,44.556584614241785,0.49193500255776657,0.02721608876842191,-7.623698268531359,-23.995528532708377,15.380063,15.783128,310.7866,14.8032255,739.0515,0.97990227,5515.1826,2.2132452
290.0808215240501,44.47656145158439,0.9275412281748022,0.015200949312500376,-2.813325252762724,-1.3335739851871429,13.985897,14.301703,1070.0868,13.514377,1105.0316,0.7873268,5861.0,2.1916838
289.7566530402932,44.722462213486295,0.980282711060974,0.03149893302184989,7.7612387185929785,-3.6981852113458866,14.886079,15.220783,374.27185,14.382304,707.5505,0.83847904,5757.0,0.86153346
290.0535509104754,44.547962263571065,0.51273300429256,0.027611725659275478,4.724741164510058,-3.779666044897648,15.318595,15.814768,432.56714,14.680564,610.83997,1.1342039,4951.3335,2.357237
289.9814898724996,44.615882089957154,7.809419546007187,0.026022223857997344,9.731938641924241,-6.517286038418951,14.162195,15.2074375,196.96008,13.153777,358.60306,2.0536604,3994.1274,
289.82354862124964,44.711665652853064,0.2895342823244985,0.014095797976723338,-3.4334526452803087,-2.6703221454321717,13.422794,14.006296,693.6165,12.708106,1317.6418,1.2981901,5031.0,41.643528
289.91112261731587,44.27420602326979,0.26000983085043744,0.0535048200998531,1.643799501740347,-4.363498916569609,16.777311,17.131643,151.03667,16.215422,194.3198,0.9162216,5333.1,
290.7443747908134,44.490252552482936,0.4997666729988222,0.046321350560499415,6.095231355772724,1.431265731418768,16.455366,16.816347,125.412735,15.919432,358.43167,0.89691544,5612.1,0.78949386
289.78865623589945,44.12793295940004,0.489618256470107,0.025292548076189282,-0.09909666389010341,-4.478430298377197,14.677056,15.210963,400.18408,13.995876,1100.5525,1.2150869,4920.1074,4.7019143
290.4514804751875,44.39282751006149,0.1509031086162027,0.02662039661514692,-3.6075065204571786,-6.324203141319847,15.169502,15.527616,567.2549,14.633258,1098.3715,0.8943577,5549.05,
290.092439350419,44.468683702031946,0.7785560486082519,0.02644105353078852,-2.5466923031773505,-6.517990190498598,15.380731,15.778127,504.86487,14.828784,715.91956,0.9493427,5378.0,0.8966607
289.8723056279071,44.28818550047777,0.42218870004729814,0.047089324236164284,-5.235237100330144,-6.70838891165141,16.582914,17.029472,154.59654,15.976857,220.82042,1.0526152,5501.9336,0.99373007
289.75363233016964,44.16083879710906,0.5270387053206458,0.061278730932327795,-4.526232380600001,-5.829054893518494,17.000462,17.403938,118.81438,16.424475,170.10332,0.9794636,5368.407,0.4407087
289.7831706735546,44.14121537574527,0.14500848099104624,0.015910201198995663,-3.067612976267372,-4.396490310078801,14.060749,14.699894,493.17636,13.304587,924.85443,1.3953066,4799.5947,
290.68481882608233,44.42371498457018,0.4823428660358342,0.05430929166813686,-0.7509406611414692,-5.962880575819985,16.706638,17.095013,197.46347,16.158092,505.1668,0.93692017,5385.3335,0.6882404
290.6526269786699,44.60811000315757,-0.7424796516584956,0.4895800815804504,-10.899643014574401,-7.689305279048794,15.972368,16.311193,291.1239,15.413899,444.24777,0.89729404,5391.465,
289.8072680167633,44.280774506177906,1.3784336461199977,0.04035666733527733,19.432289462641517,-22.545924687229103,16.363518,16.908316,166.07597,15.666367,322.0567,1.2419491,4909.11,
289.8160052997622,44.341841554855726,0.18307221253887676,0.04633712821151645,-1.892028224077582,-3.646464629892083,16.620274,17.180769,163.59502,15.918123,261.8993,1.2626457,4885.255,
290.07094003874266,44.494359232663975,0.6898408208283157,0.09445887520621771,-3.3095264138893556,-5.829537341174899,15.119129,15.482305,527.71594,14.582103,673.89966,0.9002018,5580.0664,1.4225863
289.79530115524295,44.1303220443452,2.4796066338042904,0.11034401856799504,0.07118556109123464,-8.200388371131996,15.884871,16.771086,206.09222,14.938685,596.54175,1.8324003,3938.3333,0.09309925
289.86218783567585,44.68144539929761,0.23606402691585468,0.05219580549475975,1.0762076146522188,-0.9470303683825683,16.730833,17.094683,188.61195,16.20934,274.80914,0.88534355,5745.6333,
290.5404816029448,44.46948881707113,0.5553206705602451,0.03492614402199471,-4.046391068612491,-11.580929210536798,15.839569,16.217361,334.49527,15.289564,589.0422,0.9277973,5126.5435,1.1998029
290.4723447393555,44.536246528621355,0.3617208378538183,0.019486152480600653,-5.435420516940105,-6.842841627776362,14.259107,14.846814,637.1593,13.540952,824.279,1.3058624,5023.3335,12.369948
290.74513805969855,44.56787590217337,0.7653001304992568,0.08403467159279843,-1.2399259540101393,-2.141216316182649,16.384502,16.760597,200.05629,15.675252,211.57327,1.0853453,5074.403,0.38620275
289.81284160698317,44.17230852184766,0.2851381210147993,0.05417963732659133,-1.6067203218716406,-5.089981781212302,16.837032,17.14647,190.27016,16.342041,282.76523,0.8044281,5938.0664,
290.8060489678439,44.57865634466035,0.4511228550974566,0.057578899896857424,-1.6214240336169572,5.370805045141941,16.89776,17.293581,130.89246,16.345852,182.57144,0.9477291,5371.0,0.66097564
289.86630932429927,44.44934035895565,0.20833194163585897,0.06449110928846771,-3.2495774879980965,-4.030423290263051,16.992018,17.452913,165.44078,16.36965,279.06076,1.0832634,5064.14,
290.00478282269114,44.598072394648185,0.35195286667923553,0.05835871355968956,-2.0901191264469463,-4.5046736268337915,16.792864,17.142439,142.08464,16.273544,192.17397,0.8688946,5727.0,
289.8651789303541,44.679138910048785,0.42173876513429415,0.04976364110311223,-4.1299833707958635,-11.001914193200802,16.603785,17.090698,147.44029,15.96866,375.20248,1.1220379,4993.5,1.0566252
290.1145374011209,44.45894331410415,0.5615472426923851,0.06501602491257927,-0.09204757763282467,-15.902785206205285,16.956848,17.357426,58.618343,16.303858,87.81704,1.0535679,5206.75,0.4135773
290.7824622703664,44.607471062608155,1.0065149250113081,0.019518422522271747,8.064673909454816,8.72307595001898,13.080367,13.253097,405.59454,12.765897,604.0997,0.48719978,7379.25,4.2790513
290.6604309315901,44.50578727656711,,,,,16.977457,16.755222,184.58318,15.813612,171.86594,0.94161034,5095.6333,
289.9005394833249,44.64792485853767,0.5065075511943031,0.027574979621528842,-1.3637660376706378,-8.423946629749466,15.483131,15.791902,269.965,15.012776,378.92786,0.7791252,6349.5,1.8239335
290.7137793445063,44.596344328102454,0.4410640742399065,0.041781865293610845,1.4239904123544447,0.5517439174761088,15.989135,16.33763,151.85895,15.466425,325.16083,0.8712044,5779.0,1.5386934
289.88617536769124,44.66028777355738,0.8100221559940862,0.02031458759427713,7.976415955284236,1.0389792800690154,14.710601,15.107253,729.734,14.161337,897.9402,0.9459162,5370.0,1.5370922
289.8803496988867,44.58884711164907,0.4958227560443089,0.05732266095949085,-2.636149680550861,-3.279723659262367,16.677116,17.120134,158.60638,16.098911,293.5896,1.0212231,5108.0,0.6982379
290.0178802125661,44.58318358138325,1.627213694531068,0.025657170690891292,2.938713233082163,-3.3572052389632114,14.648196,15.089018,584.50085,14.046978,446.71042,1.0420399,5142.0,0.41749877
290.5173365880829,44.48492846045235,0.346857934696586,0.05249441718073665,-1.8479242100856945,-11.2999355015634,16.611797,17.05185,129.9406,15.977676,259.4795,1.074173,5027.3,
289.8455552318306,44.58942101388387,0.4388671912247537,0.06509137985555687,-0.01905052319055328,-0.6422347867345624,17.083944,17.476948,132.5912,16.534811,246.56297,0.94213676,,
290.5341505009436,44.46849356790518,0.6557096228874157,0.06253523442429543,-4.797497949119878,1.6874379309951983,16.892094,17.325811,130.88446,16.274769,285.5872,1.0510426,5184.4136,0.323145
289.8909087599119,44.267211510263806,0.5868922040585689,0.033242625008272804,-1.2828593722830361,-18.642331620235886,15.893991,16.24913,353.2943,15.374082,646.9221,0.87504864,6001.0,0.9383885
290.5530305598753,44.45403592294205,0.35413087752007705,0.04144324360182064,-2.7395233475855036,-10.059945480316316,16.334616,16.70913,228.34042,15.78359,514.20496,0.925539,5320.0,1.813843
289.98505400342356,44.61470771637229,0.5794203287664876,0.027677108831724907,-3.2135222039770897,3.7034268898406957,15.169263,15.595973,523.7538,14.597243,754.0267,0.9987297,5343.0,1.9758192
290.7385109820255,44.48931472152413,1.2823069288675035,0.040813553767907775,-3.5532695849469693,-13.422855966649486,16.18994,16.810423,300.26346,15.435843,485.7145,1.3745794,4756.0,0.17778519
289.8739288963712,44.6512621742068,0.6587262247279391,0.052683822767104004,1.1681740469844597,1.842201504562952,16.747309,17.266628,194.67267,16.088339,342.47833,1.1782894,4917.8154,0.38611674
290.73747338290286,44.64818522832964,1.6317665498467084,0.019384102536415173,5.904391330013236,-5.323559375314005,13.182127,13.477151,363.3719,12.732047,752.5546,0.74510384,6052.25,1.4727831
290.09986577584675,44.57753814024635,0.2393613879690245,0.04073655377063256,-2.5581362966914583,-4.836586514240473,16.21788,16.644447,286.62894,15.632791,423.6326,1.0116568,5345.0,
290.0272884122381,44.57641540637088,0.04706418959493916,0.016012069940091755,-2.4824815644510068,-4.971226116177082,13.319583,14.167198,545.19775,12.427531,830.35645,1.7396669,4154.2524,
290.03716040370335,44.56513830054661,0.1824895029001295,0.05087309989164726,-2.6869701613134147,-4.799509426547713,12.578803,14.535852,53.659725,11.268992,135.53603,3.26686,3321.0,
290.74726487569313,44.63927617682849,1.063273040148808,0.04301244303635955,-4.014584631807234,-1.69490916776703,15.810828,16.294819,311.80508,15.17516,826.6877,1.1196585,4954.607,0.34807745
290.50467973732526,44.63159233152498,0.33247205357051,0.044988612428114215,-5.0271118677528595,-4.903999356405132,16.359608,16.733606,166.77747,15.826174,482.19574,0.90743256,5451.5737,
290.73895327901613,44.56293709397251,,,,,17.97704,17.373531,48.830643,15.839552,161.08223,1.5339794,,
290.5558210943054,44.4514439516337,0.41649320615203644,0.04244222266756771,-3.855127479708175,-6.4785238398820635,16.365227,16.809961,184.389,15.772448,389.44583,1.0375137,5092.0,1.3228248
289.76927924520413,44.37309098666203,1.3461325831838433,0.017630711576366257,-5.177795692949417,-6.492281135534325,14.214624,14.549698,675.4138,13.723617,656.8091,0.8260813,5814.0,0.8450572
289.89355168390153,44.18751671061953,0.19703903272432438,0.055085393009509064,-0.8011776095482428,-3.303398754462843,17.0269,17.479027,200.82321,16.408497,321.0895,1.0705299,5528.97,
289.80213238407237,44.34638299813955,0.5043038842042283,0.03883728100157512,-3.461730393161021,-10.551713927461758,16.123062,16.539366,283.7129,15.541993,325.44467,0.9973726,5364.0,1.0805714
290.00546111222326,44.42528933962937,0.5713450007729083,0.03509906775739875,-3.4458468258089363,-8.05541999786532,16.052603,16.438608,337.4336,15.513727,438.03683,0.924881,5477.5,0.8865567
290.5319440630645,44.46705820501595,0.08914609372841709,0.05861952120414042,-2.5138419695347745,-4.0192006561256255,16.899113,17.498428,163.20769,16.175198,281.9401,1.3232307,5017.3335,
289.876694561543,44.272165632759894,0.288586555542051,0.03479633616638203,-1.1902397932390794,-2.4199498405246747,15.909838,16.420946,353.98428,15.25225,334.81152,1.1686964,4930.0,4.3381124
290.6915856307318,44.60786442575301,0.5436866635237841,0.03462711152817065,1.0260655850096276,-4.8959973437953765,15.415848,15.723322,238.72795,14.935093,422.32706,0.788229,5683.315,1.7280846
289.90935579025734,44.61611124508732,0.3653046607707543,0.030193335395729926,-2.687167798705199,-3.367213022545948,15.567511,16.009005,413.06168,14.960342,552.63135,1.0486622,6006.66,3.2710655
289.87947264338976,44.545461455895065,1.800910419533544,0.06024535619354597,-10.231064024117106,-13.839546284837553,16.592707,16.349684,101.78648,16.817053,67.1985,-0.46736908,8868.667,
290.00621147513823,44.42248783032001,0.3528154647404301,0.06593456048762313,-2.0637501328066534,-3.292617292004521,17.088526,17.48544,221.96452,16.529793,207.71683,0.9556465,,
290.5442812330286,44.45540188685797,2.463573810447744,0.028179608904873445,15.326927157204295,9.19865225215708,15.390599,16.122805,246.76202,14.561614,506.20453,1.5611906,4441.0,0.11260569
290.4453444242058,44.552400636919714,0.3162080830471948,0.0434223002651612,-0.7367780531959649,-4.791597167986973,16.263506,16.6979,232.56772,15.675659,413.64798,1.0222416,5281.7524,
290.4627177752416,44.35908931222145,1.3538259305863778,0.04076001699697653,-2.3474882214272776,-5.145233729699324,16.149063,16.818865,222.8178,15.369043,477.86273,1.4498215,4701.27,0.16841282
289.77308885019795,43.94154012334462,0.5511523613910607,0.03218265135699041,-6.851755826337026,-2.103173382781466,15.697183,16.05843,319.1943,15.168919,593.4609,0.8895111,5692.0,1.2969106
290.5115320547119,44.488261190910585,0.6977320347419088,0.035871404132508146,6.465375552533085,1.449167389842688,15.792073,16.234415,306.19937,15.191658,576.11005,1.042757,5234.16,0.77979594
289.80619611933383,44.27455230556845,0.47438422317103035,0.053505365206606946,-9.932391033264953,-6.128857997304139,16.832308,17.225473,157.66446,16.27168,156.32312,0.9537926,5370.0,0.6349656
290.4678302954639,44.381732682890956,0.49024676138189643,0.05953309684409868,-0.7328770012747936,-4.769649234515972,16.979572,17.495836,174.47061,16.321379,275.24216,1.1744576,4916.0,0.56309783
289.98453204175615,44.440678206631176,0.2841953403391349,0.050991626921294754,0.08930354315467971,0.43709859544814045,16.752523,17.13205,228.22713,16.205235,354.36575,0.92681503,5356.75,
290.6428563519094,44.57214048425103,0.23779919051828574,0.03278656648714519,-1.665565466607046,-3.7492912320753238,15.586477,15.968838,399.44727,15.042768,493.49078,0.9260702,5422.0,
289.78476475529646,44.128178864162344,0.6082282741135691,0.04091407168893714,2.2878803646872066,1.9795724983317098,16.351685,16.75833,194.3534,15.781174,269.6193,0.9771557,5332.0,0.604317
289.8752462111664,44.16123145009518,0.24426842523931452,0.012889227849499934,-2.204337815677142,-4.6202447521497145,13.354427,13.908865,818.00916,12.666262,1533.2301,1.2426033,4899.0,64.2004
289.78337807405734,44.74506418316751,0.6578996390112223,0.040419826032674126,-5.752111780344997,-12.355808817230816,16.194677,16.569921,177.78221,15.653615,518.9647,0.9163065,5423.613,0.5901178
289.80396121245246,44.38107852758209,0.4111183850885776,0.059371588499188936,-1.8798165744454982,-9.302673912318667,16.957485,17.378616,156.71289,16.385159,432.94568,0.9934578,5340.0,
289.88879648945147,44.30165269952898,1.1074252602266947,0.02247929732105876,-8.60446060855689,0.3596593351215684,15.137847,15.567304,472.59875,14.560249,876.3603,1.0070543,5317.0,0.55870616
290.58072440386184,44.63306277154601,1.420505358237948,0.026395414861818813,1.5024329524707507,7.519943673644628,14.653719,15.0583315,313.08868,14.089824,502.52203,0.96850777,5364.6665,0.52705127
289.8091423950235,44.10260828386117,0.21040460073734651,0.050570905440034106,-0.6108154648127254,-5.442465055178428,16.7459,17.105206,190.9306,16.213526,145.91708,0.89167976,5612.1,
290.50319178394324,44.49702115196493,0.671886550125279,0.02310427429261525,-3.006017184005787,-11.366743877806215,14.980565,15.30507,658.72424,14.490597,819.72577,0.81447315,5802.5,1.6764156
290.7415478364969,44.4209075964292,0.37451860517865726,0.07846373921025489,-2.368601202562793,-8.926172062562582,16.777359,17.19264,135.34132,16.17018,314.24933,1.0224609,5211.8335,
290.62670285404084,44.278957373796274,-1.148155192183976,0.5767810320811666,3.4272098252216034,-15.4072690298256,13.851784,13.674821,47.677494,12.846862,47.227283,0.82795906,5095.6333,
289.94358250739265,44.58288347248938,0.5537274199372674,0.05182872637448991,-3.560337835027221,-2.377191396075386,16.627565,17.122097,244.20135,16.008413,334.0369,1.1136837,5004.5063,0.5982334
289.8863134610996,44.64872971366901,0.08594685648133495,0.041281676981304964,-0.41858445365275687,2.808032725946991,16.21703,16.731216,283.54196,15.559353,462.2917,1.1718636,4934.6665,
290.6567433928599,44.453800724428625,0.581268904994191,0.0697169039505941,-1.9716132700971616,-23.389618997249162,14.936175,15.217754,241.56711,14.198307,187.09146,1.0194473,5223.0,2.4758248
289.7669002554588,44.41794200209762,1.398679292309513,0.0489970038128235,-7.797726542563444,-12.227797508180753,15.620064,16.176065,231.9832,14.917655,427.0283,1.2584105,5110.1274,0.23220383
289.90460213182706,44.525519767147514,0.45899539047949534,0.05695208146897173,-0.11624082246930219,0.5350131101263135,16.807224,17.287159,188.30977,16.180468,275.5768,1.1066914,4966.2524,0.7441148
290.4106804273772,44.40441896863436,0.17058111696771153,0.0621940287095983,-1.035611176169345,-1.4706818566422828,16.964191,17.28203,170.60925,16.456717,258.95224,0.82531357,5785.0,
289.79427118594714,44.73853011895524,0.35169335844981764,0.051597469398115436,-0.8025910771523419,-3.853736897733584,16.691147,17.17095,119.61524,16.041298,273.72794,1.129652,4877.915,
290.69294272641105,44.64497327940911,0.2529175611248877,0.02443865881046855,-5.970243545025273,-8.835756435821073,14.099184,14.653757,420.2823,13.405804,1041.0312,1.2479534,4911.0,30.070171
289.8982236575788,44.2890122129069,0.8435629985117797,0.013237146052853617,-0.4537892765202364,-5.345931817146976,13.325837,13.55754,716.04144,12.951201,997.6056,0.6063385,6805.0,4.7935634
289.8001988209536,44.38158027170241,0.26177365397961744,0.01893363075829123,-0.8535616379981904,-0.44332082513263193,14.524703,14.692647,431.6441,14.223771,645.0383,0.46887589,7555.0,16.86762
290.5271646177627,44.46793869222994,0.5562718035819127,0.025738206444425357,1.7119152262798074,-2.3307806376645246,15.242282,15.74842,469.3023,14.589115,842.8239,1.1593046,4939.5,2.1544175
290.61913620506425,44.671542866802014,0.22851099086331,0.08659351809012925,-2.5263013974324253,-9.806547498031765,17.139217,17.483685,119.001045,16.616049,212.66537,0.8676357,,
289.7556613720634,44.33681647619216,0.22387337360346232,0.06321179886501097,-2.983506510482895,-6.001844562922615,17.111532,17.430025,53.93679,16.422962,102.10981,1.0070629,,
290.4676930143616,44.52758366743285,1.082073601387722,0.060799265770490205,1.278255867067029,-7.07021762889217,16.70312,17.367548,150.40372,15.916035,322.88058,1.4515133,4416.937,0.17607437
289.78629856406366,44.32819125354666,0.36691415526873383,0.05293690164083912,-0.7140494063836544,-6.056743648655091,16.764788,17.16081,185.69354,16.219103,238.47336,0.9417076,5425.6226,
290.56027379497795,44.436417459424504,0.353894645065102,0.031475746130085344,-2.1172696693886564,-4.595725690256657,15.809042,16.198904,311.0953,15.257327,405.35364,0.94157696,5396.0,2.9186275
289.7696461644083,44.411376021539915,0.37843639917468935,0.040171628118445914,-0.269427111203838,4.164540275740114,16.095024,16.447155,195.65315,15.560626,377.57974,0.88652897,5483.0,1.9422204
289.81003137177055,44.371635520818785,0.9746604446276056,0.024528421549046282,7.324812424546553,-2.6185321303412312,15.13469,15.530296,790.7953,14.585305,534.14795,0.9449911,5377.5,0.7177017
289.8277165967343,44.2897174863828,2.823251444947815,0.03325018453260897,19.476706976176885,24.285247532764608,15.982455,16.884706,169.45792,15.007491,273.5277,1.8772154,4020.4648,0.062342145
290.65082439157624,44.64089292185526,0.2883861630493135,0.07682938732843977,-3.892914238614761,-11.328545682048095,17.10754,17.46665,151.67065,16.58152,231.39537,0.8851299,,
289.7558009377651,44.525680033825836,0.564544595359273,0.04249596354692577,-4.834492225884453,3.507351127235279,16.340178,16.769005,191.59021,15.752266,374.9327,1.0167389,5290.025,0.71304524
289.86148538233914,44.4845299083602,0.4978660938280169,0.06091215943010927,0.0384577652736906,-5.047246524426804,16.813526,17.207035,165.2051,16.245188,186.13705,0.9618473,5353.5,0.5877745
289.8061649128451,44.065335390645984,0.34885976965909526,0.03064129880634696,-0.7241709262039799,-0.5533417962194273,15.805867,16.16415,346.93454,15.287048,492.2336,0.8771019,5672.5,2.9329283
290.4433699994087,44.54332127599704,0.8946997714168826,0.03529250446811175,2.642633702410656,-2.3582582292951093,15.630953,16.05385,155.50824,15.044774,443.86667,1.0090761,5201.5,0.5529699
290.5351022711534,44.60760422217116,0.2285260408562648,0.05717790731751767,-2.9683197711454308,-3.4015201226584857,16.710955,17.119062,146.94604,16.1522,272.8365,0.9668617,5370.0,
290.6255783260328,44.666755099396795,0.7507511733432507,0.026325170369936472,5.992689979139799,-0.09644014940563098,14.261088,14.540333,551.605,13.820208,808.4305,0.7201252,6012.77,2.57916
289.75080192018646,44.71217225712249,3.1051481819007325,0.03061863713532244,29.92618899120304,4.120871774995699,15.706246,16.604143,237.92747,14.775581,543.7482,1.8285618,3908.5,0.07140754
289.85052858634543,44.33212937862051,0.39579815682099106,0.02431629844160592,-0.937676373067567,-5.0394504703796805,15.287612,15.612912,489.34982,14.788043,623.01294,0.82486916,5766.0,3.6489394
289.9296044305395,44.4779135442725,0.6530097642383651,0.03517835536769448,-2.221241503888435,-2.979372194165264,16.052473,16.461334,206.7787,15.477816,430.78214,0.9835186,5332.0,0.69062585
290.5271139123697,44.46324704853377,0.09263926962185576,0.034991748439670324,-0.7086278178460164,-3.3069208377549217,15.885778,16.48707,342.98096,15.148725,410.11893,1.3383455,4776.51,
289.8929499397681,44.38318086170519,0.3834898161027958,0.04775874898426542,-10.741341879903283,-11.339917346342768,16.679007,17.04923,166.82298,16.14223,295.97824,0.9070015,5242.435,1.1390005
289.8526717453,44.55437864775251,0.28937282998358715,0.04156428067166953,-2.4292257306660243,-7.185501469474672,16.289356,16.692532,187.47305,15.728843,691.55133,0.96368885,5365.0,
289.8268008491817,44.520630718939266,0.27426580595347405,0.0702065601329516,0.8668883250842884,-4.389708269583483,16.830555,17.417572,163.77687,16.108093,331.60458,1.3094788,4898.0,
290.7507123942423,44.548041402387256,0.3120426083517109,0.05702491912174594,-1.1249417757862943,-8.56582090108596,16.73421,17.163488,90.21252,16.137444,220.03214,1.0260448,5194.6104,
290.469883984941,44.52018442148246,0.258609722335282,0.0627085462143809,-1.714652529117664,-5.7525641978467235,16.981667,17.378403,105.62968,16.41278,211.44745,0.96562195,5351.0,
290.56454228905005,44.57766362720443,0.4798207868365923,0.056081925230276115,-2.517174894004496,-5.452509218751082,16.515514,16.883074,199.96866,15.9819,259.5826,0.9011736,5504.14,0.81843865
289.88350004131274,44.15380581650143,0.5967207752260268,0.019091997274970008,-6.078546840624705,-9.037249757599728,14.751911,15.245588,736.9264,14.107986,976.707,1.1376019,4950.0,2.9339352
290.1391460470344,44.523524976455974,0.3310111897201889,0.03729370471781383,-2.2654518107743638,-3.4223510968705817,16.13014,16.552681,216.69188,15.553484,371.38937,0.999197,5321.0,2.5059547
290.5027428124894,44.33077146325303,0.17306896594153845,0.07422522067252665,-2.6269903318529466,-7.14824945873835,16.029884,16.38431,250.71628,15.491683,382.37927,0.89262676,5589.0,
289.9545445980106,44.624813141649476,1.7847628684836816,0.022934699366198564,3.2893224254717897,9.352132152167831,14.686373,15.211318,685.3284,14.02246,893.55817,1.188858,4868.09,0.3553961
289.84512961371445,44.12781267965143,0.19923767039825155,0.06112044889318918,-3.3869372759078065,-5.495067116714959,16.8652,17.15027,90.936226,16.288176,156.87987,0.8620949,5713.6665,
290.06203334910725,44.5592788396227,0.1718542264231496,0.05746876601010093,-1.737900121604555,-4.61661491409771,16.784,17.22462,160.67383,16.186682,416.5821,1.0379391,5032.53,
290.38021078940073,44.421484358782344,1.4083109450376732,0.020807771368473556,-2.621994555603595,3.874090321072014,14.686897,15.102426,541.6684,14.115391,873.29895,0.9870348,5335.0,0.52208626
290.124251264299,44.53911326372166,0.5873214691505907,0.04393784988197651,-5.075113563380459,-10.399886172656693,16.343777,16.759989,229.8226,15.764518,328.42087,0.995471,5338.5,0.6522802
289.9552926779042,44.39537856731041,0.35012997706341215,0.05969635389642651,-0.14496449394673327,-4.795097395275348,16.834846,17.256165,155.41821,16.214228,154.78705,1.0419369,5193.35,
289.80314469075023,44.376015629775864,0.5725871176493945,0.028331369758628117,-1.2826165879770448,-9.383648170930266,15.257574,15.572904,564.41626,14.77259,418.02673,0.80031395,5867.5,1.7821538
289.76723924642107,44.51058391769951,0.711328149678666,0.03511754040192697,-11.54416201549212,-14.900113231407467,16.041584,16.41519,276.92282,15.493628,379.59995,0.9215622,5388.75,0.5836487
289.9770282052647,44.44381790954298,0.46212420492689016,0.030737805312400907,-3.5600565428282316,-3.445499917721248,15.807376,16.126554,426.01862,15.321809,515.80115,0.8047457,5829.0,1.6522602
290.49822751151044,44.48742314098474,0.9913891139691265,0.02775809101577986,-8.100537107302134,-10.317887061845433,15.227428,15.628605,603.45734,14.662527,681.6737,0.9660778,5378.5,0.63681513
290.7327111737902,44.482137386090976,0.8875838088883804,0.015880397336118242,-14.759426107647766,-4.448181130335957,13.905652,14.348152,734.78735,13.308707,1976.1877,1.0394449,5053.0,2.8277352
289.85850037892453,44.716067980242975,0.32930949573760504,0.03929750737773725,-2.923111731307827,-4.232213054376593,15.919346,16.287485,289.90692,15.393729,690.63446,0.8937559,5697.3975,2.959449
